ts,eid,mob,zone,hit,dmg,level,might,grace,will,dam,hit_stat,ac,self_x,self_y,mob_x,mob_y,facing,rel_dir,dist,weapon,gear
1786860165318,890679,,Buya,1,140,22,22,14,11,3,5,67,6,6,6,7,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860166046,890679,,Buya,1,168,22,22,14,11,3,5,67,6,6,6,7,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860166568,890679,,Buya,1,140,22,22,14,11,3,5,67,6,6,6,7,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860167173,890679,,Buya,0,0,22,22,14,11,3,5,67,6,6,6,7,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860167784,890679,,Buya,0,0,22,22,14,11,3,5,67,6,6,6,7,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860168513,890679,,Buya,0,0,22,22,14,11,3,5,67,6,6,6,7,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860169126,890679,,Buya,1,134,22,22,14,11,3,5,67,6,6,6,7,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860169735,890679,,Buya,0,0,22,22,14,11,3,5,67,6,6,6,7,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860170463,890679,,Buya,0,0,22,22,14,11,3,5,67,6,6,6,7,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860171069,890679,,Buya,0,0,22,22,14,11,3,5,67,6,6,6,7,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860171674,890679,,Buya,0,0,22,22,14,11,3,5,67,6,6,6,7,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860174286,890679,,Buya,1,132,22,22,14,11,3,5,67,6,6,6,7,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860174893,890679,,Buya,0,0,22,22,14,11,3,5,67,6,6,6,7,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860175498,890679,,Buya,1,134,22,22,14,11,3,5,67,6,6,6,7,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860176103,890679,,Buya,0,0,22,22,14,11,3,5,67,6,6,6,7,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860177092,890679,,Buya,0,0,23,23,14,11,3,5,67,6,7,6,7,0,1,0,Military fork,Military fork|Jade scale mail|Merchant helm
1786860177820,890679,,Buya,0,0,23,23,14,11,3,5,67,6,6,6,7,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860178952,888528,,Buya,0,0,23,23,14,11,3,5,67,5,8,5,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860179559,888528,,Buya,0,0,23,23,14,11,3,5,67,5,8,5,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860209545,888528,,Buya,1,134,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860210080,888528,,Buya,0,0,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860210633,888528,,Buya,1,144,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860211357,888528,,Buya,0,0,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860211856,888528,,Buya,0,0,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860212690,888528,,Buya,0,0,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860213292,888528,,Buya,0,0,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860213896,888528,,Buya,0,0,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860214621,888528,,Buya,0,0,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860215226,888528,,Buya,1,134,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860215830,888528,,Buya,0,0,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860217844,888528,,Buya,1,138,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860218450,888528,,Buya,1,138,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860219057,888528,,Buya,0,0,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860219785,888528,,Buya,1,142,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860220387,888528,,Buya,0,0,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860220991,888528,,Buya,0,0,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860221714,888528,,Buya,0,0,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860222320,888528,,Buya,1,144,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860222928,888528,,Buya,1,144,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860223658,888528,,Buya,0,0,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860224263,888528,,Buya,1,144,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860224870,888528,,Buya,0,0,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860225602,888528,,Buya,0,0,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860226208,888528,,Buya,1,136,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860226817,888528,,Buya,1,136,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860227325,888528,,Buya,1,134,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860228053,888528,,Buya,0,0,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860228660,888528,,Buya,0,0,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860229265,888528,,Buya,0,0,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860229991,888528,,Buya,0,0,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860230597,888528,,Buya,0,0,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860231204,888528,,Buya,1,140,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860233813,888528,,Buya,1,136,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860234421,888528,,Buya,0,0,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860235029,888528,,Buya,1,144,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860235757,888528,,Buya,0,0,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860236366,888528,,Buya,1,140,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860236970,888528,,Buya,1,140,23,23,14,11,3,5,67,6,8,7,8,1,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860237699,888528,,Buya,0,0,23,23,14,11,3,5,67,7,8,7,8,0,1,0,Military fork,Military fork|Jade scale mail|Merchant helm
1786860238426,888528,,Buya,0,0,23,23,14,11,3,5,67,7,7,7,8,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860239148,888528,,Buya,0,0,23,23,14,11,3,5,67,7,8,7,8,0,1,0,Military fork,Military fork|Jade scale mail|Merchant helm
1786860241492,890675,,Buya,0,0,23,23,14,11,3,5,67,6,12,6,13,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860242099,890675,,Buya,0,0,23,23,14,11,3,5,67,6,12,6,13,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860243081,890675,,Buya,0,0,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860243689,890675,,Buya,0,0,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860244298,890675,,Buya,1,132,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860245024,890675,,Buya,0,0,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860245628,890675,,Buya,0,0,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860246231,890675,,Buya,0,0,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860246955,890675,,Buya,0,0,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860247559,890675,,Buya,1,158,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860248164,890675,,Buya,1,158,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860248893,890675,,Buya,1,142,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860249500,890675,,Buya,1,144,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860250107,890675,,Buya,1,144,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860250834,890675,,Buya,1,138,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860251440,890675,,Buya,0,0,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860252047,890675,,Buya,0,0,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860252772,890675,,Buya,1,144,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860253378,890675,,Buya,0,0,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860253984,890675,,Buya,0,0,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860254709,890675,,Buya,0,0,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860255315,890675,,Buya,1,136,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860255920,890675,,Buya,1,134,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860256645,890675,,Buya,0,0,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860257251,890675,,Buya,0,0,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860257754,890675,,Buya,1,136,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860260481,890675,,Buya,1,134,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860261086,890675,,Buya,1,134,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860261693,890675,,Buya,1,138,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860262421,890675,,Buya,1,134,23,23,14,11,3,5,67,6,13,5,13,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860263149,890675,,Buya,0,0,23,23,14,11,3,5,67,5,13,5,13,0,1,0,Military fork,Military fork|Jade scale mail|Merchant helm
1786860263871,890675,,Buya,0,0,23,23,14,11,3,5,67,5,13,5,13,0,1,0,Military fork,Military fork|Jade scale mail|Merchant helm
1786860264596,890675,,Buya,0,0,23,23,14,11,3,5,67,5,13,5,13,0,1,0,Military fork,Military fork|Jade scale mail|Merchant helm
1786860266221,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860266826,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860267432,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860268159,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860268764,890674,,Buya,1,136,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860269370,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860270095,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860270702,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860271309,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860272034,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860272639,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860273148,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860273753,890674,,Buya,1,134,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860274483,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860275092,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860275699,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860276426,890674,,Buya,1,142,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860277032,890674,,Buya,1,138,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860277641,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860278368,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860278975,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860279581,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860280309,890674,,Buya,1,138,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860280912,890674,,Buya,1,134,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860281516,890674,,Buya,1,144,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860282243,890674,,Buya,1,144,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860282852,890674,,Buya,1,132,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860283459,890674,,Buya,1,134,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860284185,890674,,Buya,1,132,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860284791,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860285396,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860286122,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860286727,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860287331,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860289941,890674,,Buya,1,140,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860290445,890674,,Buya,0,0,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860291053,890674,,Buya,1,134,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860291658,890674,,Buya,1,160,23,23,14,11,3,5,67,4,13,4,12,0,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860292382,890674,,Buya,0,0,23,23,14,11,3,5,67,4,12,4,12,0,1,0,Military fork,Military fork|Jade scale mail|Merchant helm
1786860293108,890674,,Buya,0,0,23,23,14,11,3,5,67,4,11,4,12,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860293836,890674,,Buya,0,0,23,23,14,11,3,5,67,4,12,4,12,0,1,0,Military fork,Military fork|Jade scale mail|Merchant helm
1786860295697,890685,,Buya,0,0,23,23,14,11,3,5,67,4,8,3,8,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860296301,890685,,Buya,0,0,23,23,14,11,3,5,67,4,8,3,8,3,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860296886,890685,,Buya,0,0,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860297492,890685,,Buya,0,0,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860298220,890685,,Buya,0,0,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860298828,890685,,Buya,0,0,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860299435,890685,,Buya,0,0,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860300268,890685,,Buya,0,0,23,23,14,11,3,5,67,4,8,4,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860300872,890685,,Buya,0,0,23,23,14,11,3,5,67,4,8,4,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860301479,890685,,Buya,0,0,23,23,14,11,3,5,67,4,8,4,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860302064,890685,,Buya,0,0,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860302792,890685,,Buya,1,138,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860303400,890685,,Buya,0,0,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860304005,890685,,Buya,0,0,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860304734,890685,,Buya,1,138,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860305338,890685,,Buya,1,140,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860305848,890685,,Buya,1,138,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860306453,890685,,Buya,0,0,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860308044,890685,,Buya,0,0,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860308653,890685,,Buya,1,138,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860309257,890685,,Buya,1,138,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860309986,890685,,Buya,0,0,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860310593,890685,,Buya,1,132,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860311200,890685,,Buya,1,132,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860311927,890685,,Buya,0,0,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860312531,890685,,Buya,0,0,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860313137,890685,,Buya,0,0,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860313868,890685,,Buya,1,138,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860314475,890685,,Buya,0,0,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860315082,890685,,Buya,0,0,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860315811,890685,,Buya,1,134,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860316416,890685,,Buya,1,140,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860317023,890685,,Buya,1,140,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
1786860317750,890685,,Buya,1,140,23,23,14,11,3,5,67,3,8,3,9,2,0,1,Military fork,Military fork|Jade scale mail|Merchant helm
